Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,DistanceBin,DetectionLocationNm
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,BRCR,Brown Creeper,Certhia americana,S,45,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,75,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,120,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:17:00,1,1,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,D,90,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:18:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,110,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:18:00,2,2,2,STJA,Steller's Jay,Cyanocitta stelleri,C,55,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:18:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,60,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:22:00,6,6,2,BUSH,Bushtit,Psaltriparus minimus,V,40,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,1,6/25/19,6:17:00,6:27:00,6:25:00,9,9,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,90,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,2,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,10,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,3,CBCH,Chestnut-backed Chickadee,Poecile rufescens,V,20,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,60,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,70,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,85,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,60,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,90,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:11:00,1,1,2,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,15,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:12:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,C,25,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:15:00,5,5,1,STJA,Steller's Jay,Cyanocitta stelleri,C,120,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:17:00,7,7,1,BRCR,Brown Creeper,Certhia americana,S,40,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:17:00,7,7,1,HEWA,Hermit Warbler,Setophaga occidentalis,V,20,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:20:00,10,10,1,WETA,Western Tanager,Piranga ludoviciana,V,20,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:20:00,10,10,1,STJA,Steller's Jay,Cyanocitta stelleri,V,20,
CHRISADLAM,RX,P244,244,KBO_VRPC_4,2,6/27/19,7:11:00,7:21:00,7:20:00,10,10,2,BUSH,Bushtit,Psaltriparus minimus,V,10,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,70,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,150,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,80,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,40,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,95,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,200,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,120,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:49:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,90,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:51:00,3,3,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,65,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:51:00,3,3,1,WETA,Western Tanager,Piranga ludoviciana,S,60,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/26/19,5:49:00,5:59:00,5:55:00,7,7,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,70,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/28/19,7:17:00,7:27:00,7:17:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,80,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/28/19,7:17:00,7:27:00,7:17:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,C,120,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/28/19,7:17:00,7:27:00,7:17:00,1,1,2,DEJU,Dark-eyed Junco,Junco hyemalis,V,30,
CHRISADLAM,UN,P245,245,KBO_VRPC_4,1,6/28/19,7:17:00,7:27:00,7:17:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,150,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,65,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,80,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,30,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,110,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,BUSH,Bushtit,Psaltriparus minimus,C,45,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,120,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:08:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,130,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:09:00,2,2,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,85,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:09:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,45,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:09:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,160,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:09:00,2,2,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,60,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:13:00,6,6,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,70,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:13:00,6,6,1,NOFL,Northern Flicker,Colaptes auratus,C,150,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,1,6/26/19,6:08:00,6:18:00,6:13:00,6,6,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,80,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,10,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,40,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,25,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,60,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,70,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,S,160,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:20:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,200,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:21:00,2,2,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,60,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:21:00,2,2,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,15,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:22:00,3,3,1,NOFL,Northern Flicker,Colaptes auratus,C,90,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:22:00,3,3,1,XXHU,Unid. Hummingbird,Trochilidae sp.,V,30,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:22:00,3,3,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,65,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:22:00,3,3,1,CAVI,Cassin's Vireo,Vireo cassinii,S,50,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:25:00,6,6,1,LAZB,Lazuli Bunting,Passerina amoena,S,70,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:26:00,7,7,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,55,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:26:00,7,7,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,45,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:26:00,7,7,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:28:00,9,9,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,120,
CHRISADLAM,RX,P246,246,KBO_VRPC_4,2,6/28/19,6:20:00,6:30:00,6:21:00,2,2,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,30,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:33:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,90,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:33:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,120,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:33:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,150,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:34:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,120,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:34:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,75,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:40:00,8,8,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,90,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:40:00,8,8,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,120,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,1,6/26/19,6:33:00,6:43:00,6:40:00,8,8,1,TOSO,Townsend's Solitaire,Myadestes townsendi,C,180,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,2,6/28/19,6:02:00,6:12:00,6:02:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,80,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,2,6/28/19,6:02:00,6:12:00,6:02:00,1,1,1,BRCR,Brown Creeper,Certhia americana,C,30,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,2,6/28/19,6:02:00,6:12:00,6:02:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,120,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,2,6/28/19,6:02:00,6:12:00,6:03:00,2,2,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,130,O
CHRISADLAM,RX,P247,247,KBO_VRPC_4,2,6/28/19,6:02:00,6:12:00,6:03:00,2,2,2,STJA,Steller's Jay,Cyanocitta stelleri,C,70,
CHRISADLAM,RX,P247,247,KBO_VRPC_4,2,6/28/19,6:02:00,6:12:00,6:05:00,4,4,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,150,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:53:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,V,35,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:53:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,70,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:53:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,30,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:53:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,60,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:53:00,1,1,1,BRCR,Brown Creeper,Certhia americana,V,10,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:54:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:55:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,C,110,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:55:00,3,3,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:55:00,3,3,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,30,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:55:00,3,3,1,NOFL,Northern Flicker,Colaptes auratus,S,55,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:55:00,3,3,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,30,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:55:00,3,3,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,30,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,8:01:00,9,9,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,8:01:00,9,9,1,HAWO,Hairy Woodpecker,Picoides villosus,C,90,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,8:01:00,9,9,2,RUHU,Rufous Hummingbird,Selasphorus rufus,V,10,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,8:01:00,9,9,1,SPTO,Spotted Towhee,Pipilo maculatus,S,80,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,1,6/26/19,7:53:00,8:03:00,7:54:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,85,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,AMRO,American Robin,Turdus migratorius,S,80,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,180,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,60,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,90,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,60,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,110,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,200,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:14:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,V,30,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:15:00,2,2,2,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,70,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:16:00,3,3,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,65,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:20:00,7,7,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,90,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:20:00,7,7,1,LAZB,Lazuli Bunting,Passerina amoena,S,70,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:20:00,7,7,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,10,
CHRISADLAM,RX,P248,248,KBO_VRPC_4,2,6/28/19,8:14:00,8:24:00,8:20:00,7,7,1,AMRO,American Robin,Turdus migratorius,S,90,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:08:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,70,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:08:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:08:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:08:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,85,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:08:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,110,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:10:00,3,3,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,75,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:13:00,6,6,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,120,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/26/19,9:08:00,9:18:00,9:17:00,10,10,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,65,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/28/19,5:42:00,5:52:00,5:42:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/28/19,5:42:00,5:52:00,5:42:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,120,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/28/19,5:42:00,5:52:00,5:42:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,90,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/28/19,5:42:00,5:52:00,5:42:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/28/19,5:42:00,5:52:00,5:43:00,2,2,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,75,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/28/19,5:42:00,5:52:00,5:43:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,95,
CHRISADLAM,UN,P249,249,KBO_VRPC_4,1,6/28/19,5:42:00,5:52:00,5:44:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,C,115,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,5:58:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,C,90,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,5:58:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,5:58:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,150,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,5:58:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,85,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,5:58:00,1,1,2,WETA,Western Tanager,Piranga ludoviciana,S,130,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,5:58:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,80,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,5:59:00,2,2,1,AMRO,American Robin,Turdus migratorius,C,75,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,6:00:00,3,3,1,WETA,Western Tanager,Piranga ludoviciana,C,90,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,6:03:00,6,6,1,BRCR,Brown Creeper,Certhia americana,C,80,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,6:03:00,6,6,1,BHCO,Brown-headed Cowbird,Molothrus ater,C,110,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,1,6/30/19,5:58:00,6:08:00,6:05:00,8,8,1,AMRO,American Robin,Turdus migratorius,V,55,
