sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;;	0	0	11	0	0	0	0	0	0	0	5	4	0	1	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium citrinum;	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium restrictum;	0	0	0	0	1	0	0	3	4	6	18	0	0	0	3	2	4	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;NA;;;	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;;	0	0	0	1	1	0	1	122	45	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces luteus;	0	0	0	0	0	0	3	0	7	1	0	1	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	0	0	0	0	0	0	2	11	7	0	1	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Dactylospora;Dactylospora parasitica;	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	2	0	0	0	0	0	0	2	0	8	3	1	0	0	0	1	2	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hamatocanthoscypha;Hamatocanthoscypha laricionis;	0	0	0	0	0	0	0	1	2	0	0	0	3	0	1	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyalopeziza;;	0	0	0	1	2	0	2	0	0	0	2	0	0	0	0	1	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscypha;;	0	0	0	1	0	0	0	18	2	0	0	4	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;NA;;	0	0	0	0	0	0	0	0	0	1	65	2	0	0	0	9	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;;;	0	0	0	0	0	5	0	0	0	1	0	4	0	0	1	2	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	3	0	0	0	0	1	4	6	0	0	0	0	0	1	2	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Leotiomycetes sp. A935;	0	0	0	1	0	3	4	3	14	3	0	0	1	0	0	0	0	0
NA;NA;NA;NA;;NA;;;	0	8	3	0	1	2	0	2	20	0	1	0	0	0	0	0	0	0
Eukaryota;Chromista;Miozoa;Bacillariophyceae;Bacillariales;Bacillariaceae;Bacillaria;Bacillaria paxillifer;	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota;Chromista;Miozoa;Bacillariophyceae;Cymbellales;Cymbellaceae;Cymbella;Cymbella subturgidula;	0	2	0	2	0	0	0	3	2	3	1	0	0	0	0	0	0	0
Eukaryota;Chromista;Miozoa;Bacillariophyceae;Naviculales;NA;;;	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0
NA;NA;NA;NA;;NA;;;	0	0	1	0	0	0	1	0	0	0	0	0	19	0	0	3	2	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;;	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;Inocybe geophylla;	3	18	17	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0
Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Haematococcaceae;Haematococcus;Haematococcus lacustris;	0	0	0	3	0	0	0	0	0	2	1	0	5	0	0	0	0	1
Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Ettlia;Ettlia pseudoalveolaris;	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Pleurastrum;Pleurastrum terricola;	0	0	4	2	0	0	3	1	4	0	0	0	0	0	0	0	0	1
Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Pseudomuriellaceae;Pseudomuriella;Pseudomuriella schumacherensis;	0	14	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Eukaryota;Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Lobosphaera;Lobosphaera incisa;	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota;Plantae;Chlorophyta;Trebouxiophyceae;Microthamniales;NA;Elliptochloris;Elliptochloris bilobata;	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
Eukaryota;Plantae;Chlorophyta;Trebouxiophyceae;Microthamniales;NA;Stichococcus;Stichococcus bacillaris;	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	4	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Coccomyxaceae;Coccomyxa;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	5	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Neocystis;Neocystis brevis;	0	2	3	0	0	0	0	0	0	0	2	0	1	1	0	1	0	2
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Planctonema;Planctonema lauterbornii;	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Plantae;Chlorophyta;Ulvophyceae;Bryopsidales;Bryopsidaceae;Lambia;Lambia antarctica;	0	10	4	0	0	0	0	0	6	2	0	0	0	0	0	1	0	0
Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces punctatus;	0	1	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
Eukaryota;Protozoa;Euglenozoa;NA;Euglenales;Euglenaceae;Trachelomonas;Trachelomonas volvocinopsis;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2
Eukaryota;Fungi;Zygomycota;NA;Mucorales;Rhizopodaceae;Rhizopus;;	0	0	3	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Chromulinaceae;Ochromonas;Ochromonas distigma;	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
Eukaryota;Plantae;Rhodophyta;Cryptophyta;Pyrenomonadales;Geminigeraceae;Guillardia;Guillardia theta;	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
Eukaryota;Chromista;Pseudofungi;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium ultimum;	1	5	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1
Eukaryota;Animalia;Nematoda;Chromadorea;Rhabditida;Haemonchidae;Haemonchus;Haemonchus placei;	0	3	0	0	0	0	1	1	5	1	0	0	0	0	1	0	0	0
Eukaryota;Plantae;Streptophyta;Bryopsida;Hypnales;NA;;;	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	0	0	4	0	0	0	0	0	0	13	1	8	0	1	1	17	1
Eukaryota;Plantae;Streptophyta;Jungermanniopsida;Jungermanniales;NA;;;	0	87	177	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota;Plantae;Streptophyta;NA;Asterales;Asteraceae;NA;;	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
